Unnamed: 0,CampaignId,TimePeriod,Revenue,Spend,Clicks,Impressions,Conversions,CampaignType,DailyBudget,CampaignName
1156,570837607,2026-04-26,0.0,21.75,32,3999,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
2522,570837627,2026-04-27,0.0,20.8,20,178,0.0,Search,20.0,Search_TM_Campaign_05
1157,570837607,2026-04-27,0.0,23.59,34,5992,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
2833,570837633,2026-04-27,0.0,0.0,0,297,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
644,566560838,2026-04-27,206.5,20.76,28,196,2.0,Search,10.0,Search_TM_Campaign_02
1363,570837609,2026-04-27,86.7,21.67,14,1866,1.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
645,566560838,2026-04-28,25.0,4.61,33,234,1.0,Search,10.0,Search_TM_Campaign_02
1364,570837609,2026-04-28,0.0,1.3,4,1264,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
1158,570837607,2026-04-28,0.0,6.49,6,408,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
2834,570837633,2026-04-28,0.0,0.17,4,461,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
2523,570837627,2026-04-28,0.0,5.27,8,47,0.0,Search,20.0,Search_TM_Campaign_05
646,566560838,2026-04-29,46.26,5.17,21,113,1.0,Search,10.0,Search_TM_Campaign_02
1159,570837607,2026-04-29,0.0,5.2,20,1903,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
1365,570837609,2026-04-29,0.0,3.99,8,917,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
2835,570837633,2026-04-29,0.0,0.26,5,206,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
2524,570837627,2026-04-29,0.0,5.2,10,170,0.0,Search,20.0,Search_TM_Campaign_05
1160,570837607,2026-04-30,0.0,3.0500000000000003,8,532,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
1366,570837609,2026-04-30,0.0,3.94,14,691,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
647,566560838,2026-04-30,0.0,5.24,19,121,0.0,Search,10.0,Search_TM_Campaign_02
2836,570837633,2026-04-30,0.0,0.25,5,387,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
2525,570837627,2026-04-30,0.0,4.58,11,51,0.0,Search,20.0,Search_TM_Campaign_05
2526,570837627,2026-05-01,0.0,5.15,16,167,0.0,Search,20.0,Search_TM_Campaign_05
1367,570837609,2026-05-01,0.0,5.17,12,1572,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
1161,570837607,2026-05-01,0.0,4.74,11,1228,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
2837,570837633,2026-05-01,0.0,0.14,2,289,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
648,566560838,2026-05-01,0.0,5.0,24,138,0.0,Search,10.0,Search_TM_Campaign_02
649,566560838,2026-05-02,0.0,5.19,14,125,0.0,Search,10.0,Search_TM_Campaign_02
1368,570837609,2026-05-02,0.0,5.08,9,625,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
1162,570837607,2026-05-02,0.0,3.56,21,1344,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
2527,570837627,2026-05-02,119.0,5.23,12,90,1.0,Search,20.0,Search_TM_Campaign_05
2838,570837633,2026-05-02,0.0,0.18,4,209,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
1369,570837609,2026-05-03,0.0,5.73,11,835,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
1163,570837607,2026-05-03,0.0,2.57,9,1208,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
2528,570837627,2026-05-03,0.0,5.19,12,104,0.0,Search,20.0,Search_TM_Campaign_05
2839,570837633,2026-05-03,0.0,0.12,2,204,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
650,566560838,2026-05-03,0.0,5.2,15,92,0.0,Search,10.0,Search_TM_Campaign_02
1370,570837609,2026-05-04,0.0,36.31,36,5907,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
2840,570837633,2026-05-04,0.0,0.3,2,140,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
2529,570837627,2026-05-04,0.0,35.33,25,248,0.0,Search,20.0,Search_TM_Campaign_05
651,566560838,2026-05-04,114.13,33.66,41,219,1.0,Search,10.0,Search_TM_Campaign_02
1164,570837607,2026-05-04,0.0,29.23,22,3706,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
2841,570837633,2026-05-05,0.0,0.44,6,141,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
1371,570837609,2026-05-05,0.0,26.56,30,7858,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
652,566560838,2026-05-05,133.29,40.73,32,243,1.0,Search,10.0,Search_TM_Campaign_02
1165,570837607,2026-05-05,0.0,23.95,38,6497,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
2530,570837627,2026-05-05,0.0,27.63,29,252,0.0,Search,20.0,Search_TM_Campaign_05
1166,570837607,2026-05-06,0.0,34.36,41,5980,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
1372,570837609,2026-05-06,0.0,17.26,21,3683,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
2842,570837633,2026-05-06,0.0,0.05,1,161,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
2531,570837627,2026-05-06,48.98,13.28,18,152,1.0,Search,20.0,Search_TM_Campaign_05
653,566560838,2026-05-06,0.0,36.95,37,290,0.0,Search,10.0,Search_TM_Campaign_02
654,566560838,2026-05-07,0.0,41.62,34,349,0.0,Search,10.0,Search_TM_Campaign_02
2843,570837633,2026-05-07,0.0,0.28,4,203,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
1373,570837609,2026-05-07,0.0,10.09,13,2523,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
2532,570837627,2026-05-07,174.96,41.02,34,229,1.0,Search,20.0,Search_TM_Campaign_05
1167,570837607,2026-05-07,0.0,24.39,39,5331,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
655,566560838,2026-05-08,238.5,45.21,37,311,1.0,Search,10.0,Search_TM_Campaign_02
1374,570837609,2026-05-08,0.0,4.48,10,1691,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
1168,570837607,2026-05-08,180.0,18.27,25,4127,1.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
2844,570837633,2026-05-08,0.0,0.27,4,150,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
2533,570837627,2026-05-08,44.62,60.6,39,238,1.0,Search,20.0,Search_TM_Campaign_05
1375,570837609,2026-05-09,0.0,0.77,7,764,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
1169,570837607,2026-05-09,0.0,0.0,0,160,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
2534,570837627,2026-05-09,0.0,2.9000000000000004,11,122,0.0,Search,20.0,Search_TM_Campaign_05
2845,570837633,2026-05-09,0.0,0.59,7,526,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
656,566560838,2026-05-09,0.0,47.92,27,423,0.0,Search,10.0,Search_TM_Campaign_02
1376,570837609,2026-05-10,0.0,6.42,9,1243,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
1170,570837607,2026-05-10,0.0,0.0,0,79,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
2535,570837627,2026-05-10,0.0,18.03,28,196,0.0,Search,20.0,Search_TM_Campaign_05
2846,570837633,2026-05-10,0.0,0.17,4,387,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
657,566560838,2026-05-10,0.0,49.06,22,150,0.0,Search,10.0,Search_TM_Campaign_02
1377,570837609,2026-05-11,0.0,50.33,39,6446,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
2847,570837633,2026-05-11,0.0,0.12,3,56,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
2536,570837627,2026-05-11,0.0,51.97,32,183,0.0,Search,20.0,Search_TM_Campaign_05
1171,570837607,2026-05-11,0.0,24.23,28,4325,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
658,566560838,2026-05-11,25.0,50.06,40,270,1.0,Search,10.0,Search_TM_Campaign_02
1378,570837609,2026-05-12,0.0,51.88999999999999,46,6906,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
2537,570837627,2026-05-12,162.01,50.09,31,271,1.0,Search,20.0,Search_TM_Campaign_05
1172,570837607,2026-05-12,0.0,13.51,28,3057,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
659,566560838,2026-05-12,0.0,36.86,23,330,0.0,Search,10.0,Search_TM_Campaign_02
2848,570837633,2026-05-12,0.0,0.05,1,33,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
660,566560838,2026-05-13,116.06,49.75,35,310,1.0,Search,10.0,Search_TM_Campaign_02
1173,570837607,2026-05-13,0.0,29.17,34,4492,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
2849,570837633,2026-05-13,0.0,0.07,2,48,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
1379,570837609,2026-05-13,0.0,10.56,11,2131,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
2538,570837627,2026-05-13,0.0,50.27,36,329,0.0,Search,20.0,Search_TM_Campaign_05
661,566560838,2026-05-14,0.0,51.02,23,168,0.0,Search,10.0,Search_TM_Campaign_02
1174,570837607,2026-05-14,96.64,55.73,73,6711,1.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
1380,570837609,2026-05-14,0.0,7.66,12,1542,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
2850,570837633,2026-05-14,0.0,0.13,2,42,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
2539,570837627,2026-05-14,0.0,50.3,37,268,0.0,Search,20.0,Search_TM_Campaign_05
1175,570837607,2026-05-15,0.0,62.81999999999999,51,6137,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
2540,570837627,2026-05-15,0.0,50.190000000000005,35,262,0.0,Search,20.0,Search_TM_Campaign_05
2851,570837633,2026-05-15,0.0,0.27,3,52,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
1381,570837609,2026-05-15,0.0,7.81,11,1764,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
662,566560838,2026-05-15,1510.0,49.46,34,272,1.0,Search,10.0,Search_TM_Campaign_02
2852,570837633,2026-05-16,0.0,0.1,2,52,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
1382,570837609,2026-05-16,0.0,0.16,2,220,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
1176,570837607,2026-05-16,0.0,3.83,10,1717,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
663,566560838,2026-05-16,210.59,38.35,28,223,3.0,Search,10.0,Search_TM_Campaign_02
2541,570837627,2026-05-16,0.0,45.06,22,474,0.0,Search,20.0,Search_TM_Campaign_05
1383,570837609,2026-05-17,0.0,0.0,0,192,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
664,566560838,2026-05-17,0.0,42.16,37,272,0.0,Search,10.0,Search_TM_Campaign_02
2853,570837633,2026-05-17,0.0,0.07,2,72,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
1177,570837607,2026-05-17,0.0,23.82,34,3845,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
2542,570837627,2026-05-17,0.0,51.98,13,180,0.0,Search,20.0,Search_TM_Campaign_05
1384,570837609,2026-05-18,0.0,53.38,34,3916,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
1178,570837607,2026-05-18,61.99,63.22,43,6239,1.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
2543,570837627,2026-05-18,252.6,50.580000000000005,34,158,1.0,Search,20.0,Search_TM_Campaign_05
2854,570837633,2026-05-18,0.0,0.44,7,209,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
665,566560838,2026-05-18,0.0,54.66,32,217,0.0,Search,10.0,Search_TM_Campaign_02
1179,570837607,2026-05-19,53.3,68.62,47,5238,1.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
2855,570837633,2026-05-19,0.0,0.44,7,368,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
1385,570837609,2026-05-19,122.15,21.74,18,1519,2.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
666,566560838,2026-05-19,0.0,41.53,21,147,0.0,Search,10.0,Search_TM_Campaign_02
2544,570837627,2026-05-19,62.99,38.96,29,283,1.0,Search,20.0,Search_TM_Campaign_05
1386,570837609,2026-05-20,0.0,0.18,3,972,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
2545,570837627,2026-05-20,299.0,33.480000000000004,32,270,1.0,Search,20.0,Search_TM_Campaign_05
1180,570837607,2026-05-20,141.69,57.06,51,5685,2.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
667,566560838,2026-05-20,0.0,50.67,28,242,0.0,Search,10.0,Search_TM_Campaign_02
2856,570837633,2026-05-20,0.0,0.41,8,249,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
1387,570837609,2026-05-21,0.0,44.99,30,4112,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
1181,570837607,2026-05-21,0.0,54.51,32,3467,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
668,566560838,2026-05-21,0.0,49.08,37,242,0.0,Search,10.0,Search_TM_Campaign_02
2857,570837633,2026-05-21,0.0,1.62,11,238,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
2546,570837627,2026-05-21,0.0,27.73,30,316,0.0,Search,20.0,Search_TM_Campaign_05
1182,570837607,2026-05-22,0.0,57.63,56,6611,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
2858,570837633,2026-05-22,0.0,0.3,5,116,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
669,566560838,2026-05-22,40.11,48.58,41,252,1.0,Search,10.0,Search_TM_Campaign_02
1388,570837609,2026-05-22,0.0,6.62,11,2261,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
2547,570837627,2026-05-22,0.0,44.88,28,249,0.0,Search,20.0,Search_TM_Campaign_05
1183,570837607,2026-05-23,0.0,7.78,11,2187,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
670,566560838,2026-05-23,0.0,54.21,22,139,0.0,Search,10.0,Search_TM_Campaign_02
1389,570837609,2026-05-23,0.0,95.46,48,5357,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
2859,570837633,2026-05-23,0.0,0.36,4,154,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
2548,570837627,2026-05-23,0.0,55.95,24,392,0.0,Search,20.0,Search_TM_Campaign_05
2860,570837633,2026-05-24,0.0,0.31,5,195,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
671,566560838,2026-05-24,0.0,57.2,28,279,0.0,Search,10.0,Search_TM_Campaign_02
1390,570837609,2026-05-24,0.0,36.73,33,3554,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
1184,570837607,2026-05-24,0.0,5.83,23,2004,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
2549,570837627,2026-05-24,55.51,56.63,21,147,1.0,Search,20.0,Search_TM_Campaign_05
2861,570837633,2026-05-25,0.0,0.29,5,254,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
672,566560838,2026-05-25,1128.75,55.260000000000005,46,243,1.0,Search,10.0,Search_TM_Campaign_02
2550,570837627,2026-05-25,70.0,55.25,22,222,1.0,Search,20.0,Search_TM_Campaign_05
1391,570837609,2026-05-25,80.99,73.04,65,5514,1.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
1185,570837607,2026-05-25,0.0,58.78,63,7032,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
2862,570837633,2026-05-26,0.0,1.11,11,833,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
1186,570837607,2026-05-26,0.0,5.61,7,531,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
1392,570837609,2026-05-26,38.55,5.03,9,865,1.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
2551,570837627,2026-05-26,0.0,5.0,1,11,0.0,Search,20.0,Search_TM_Campaign_05
673,566560838,2026-05-26,0.0,5.02,4,31,0.0,Search,10.0,Search_TM_Campaign_02
1393,570837609,2026-05-27,39.67,7.61,12,1688,1.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
1187,570837607,2026-05-27,0.0,10.37,17,2355,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
2863,570837633,2026-05-27,0.0,0.23,5,428,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
2552,570837627,2026-05-27,0.0,22.34,28,231,0.0,Search,20.0,Search_TM_Campaign_05
674,566560838,2026-05-27,112.62,50.49,29,183,1.0,Search,10.0,Search_TM_Campaign_02
1394,570837609,2026-05-28,0.0,26.05,35,3306,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
1188,570837607,2026-05-28,0.0,16.04,26,4931,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
675,566560838,2026-05-28,0.0,15.54,15,130,0.0,Search,10.0,Search_TM_Campaign_02
2864,570837633,2026-05-28,0.0,0.05,1,167,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
2553,570837627,2026-05-28,0.0,31.44,34,254,0.0,Search,20.0,Search_TM_Campaign_05
1395,570837609,2026-05-29,0.0,37.31999999999999,24,2713,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
2865,570837633,2026-05-29,0.0,0.0,0,225,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
1189,570837607,2026-05-29,0.0,23.55,15,3371,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
2554,570837627,2026-05-29,0.0,31.02,28,265,0.0,Search,20.0,Search_TM_Campaign_05
676,566560838,2026-05-29,65.82,15.2,21,138,2.0,Search,10.0,Search_TM_Campaign_02
2866,570837633,2026-05-30,0.0,0.4,5,240,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
2555,570837627,2026-05-30,59.48,30.58,37,302,1.0,Search,20.0,Search_TM_Campaign_05
1190,570837607,2026-05-30,0.0,22.28,18,1710,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
1396,570837609,2026-05-30,0.0,35.52,24,2180,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
677,566560838,2026-05-30,0.0,15.590000000000002,25,127,0.0,Search,10.0,Search_TM_Campaign_02
2867,570837633,2026-05-31,416.58,4.18,12,648,3.0,Shopping,10.0,Shopping_NTM_Campaign_01
2556,570837627,2026-05-31,0.0,29.91,29,256,0.0,Search,20.0,Search_TM_Campaign_05
1191,570837607,2026-05-31,40.37,26.36,28,2839,1.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
678,566560838,2026-05-31,41.17,9.9,27,128,1.0,Search,10.0,Search_TM_Campaign_02
1397,570837609,2026-05-31,0.0,40.36,27,2094,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
679,566560838,2026-06-01,0.0,12.33,37,168,0.0,Search,10.0,Search_TM_Campaign_02
1192,570837607,2026-06-01,0.0,20.71,24,2816,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
1398,570837609,2026-06-01,0.0,30.78,22,1627,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
2868,570837633,2026-06-01,0.0,0.32,5,610,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
2557,570837627,2026-06-01,0.0,29.21,43,364,0.0,Search,20.0,Search_TM_Campaign_05
1399,570837609,2026-06-02,0.0,30.93,25,2922,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
2869,570837633,2026-06-02,0.0,0.46,9,495,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
2558,570837627,2026-06-02,0.0,31.160000000000004,22,182,0.0,Search,20.0,Search_TM_Campaign_05
680,566560838,2026-06-02,0.0,13.61,37,220,0.0,Search,10.0,Search_TM_Campaign_02
1193,570837607,2026-06-02,0.0,22.04,17,1969,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
2870,570837633,2026-06-03,0.0,0.2,4,380,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
681,566560838,2026-06-03,0.0,10.31,32,131,0.0,Search,10.0,Search_TM_Campaign_02
1194,570837607,2026-06-03,0.0,10.36,20,2480,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
1400,570837609,2026-06-03,0.0,20.48,27,2884,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
2559,570837627,2026-06-03,77.46,20.01,28,243,1.0,Search,20.0,Search_TM_Campaign_05
1401,570837609,2026-06-04,0.0,18.05,28,3673,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
2560,570837627,2026-06-04,36.47,20.44,29,250,1.0,Search,20.0,Search_TM_Campaign_05
682,566560838,2026-06-04,0.0,9.91,32,168,0.0,Search,10.0,Search_TM_Campaign_02
1195,570837607,2026-06-04,0.0,10.37,20,2873,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
2871,570837633,2026-06-04,48.99,1.28,5,216,1.0,Shopping,10.0,Shopping_NTM_Campaign_01
1402,570837609,2026-06-05,0.0,0.21,1,105,0.0,PerformanceMax,20.0,Pmax_NTM_Campaign_03
683,566560838,2026-06-05,0.0,0.0,0,3,0.0,Search,10.0,Search_TM_Campaign_02
1196,570837607,2026-06-05,0.0,0.61,2,54,0.0,PerformanceMax,10.0,Pmax_NTM_Campaign_01
2561,570837627,2026-06-05,0.0,0.0,0,0,0.0,Search,20.0,Search_TM_Campaign_05
2872,570837633,2026-06-05,0.0,0.0,0,0,0.0,Shopping,10.0,Shopping_NTM_Campaign_01
