Unnamed: 0,campaign_id,segments_date,metrics_clicks,metrics_conversions,metrics_cost_micros,metrics_impressions,metrics_video_views,metrics_conversions_value,campaign_advertising_channel_type,campaign_budget_amount,campaign_name
19113,23665957891,2026-04-20,67,2.0,50475600,1437,0,236.0,SEARCH,10.0,Search_NTM_Campaign_09
10946,21777702230,2026-04-20,62,1.0,27787535,4266,0,55.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_02
18167,22946407106,2026-04-20,1905,56.709895,727240000,190632,0,7125.41569691,SHOPPING,140.0,Shopping_NTM_Campaign_01
1790,18253990962,2026-04-20,470,13.993319,158117586,69285,0,1380.238675,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
13486,21802413978,2026-04-20,132,3.0,50164534,10036,2,123.98,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
7959,21577977814,2026-04-20,169,8.0,97495739,1079,0,1965.02,SEARCH,60.0,Search_TM_Campaign_03
17949,22866636855,2026-04-21,39,4.0,25792406,144,0,250.89,SEARCH,100.0,Search_TM_Campaign_04
16058,22496284541,2026-04-21,70,1.989613,33557616,8382,3,108.16257996,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
10947,21777702230,2026-04-21,70,2.0,82611336,4962,0,618.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_02
830,9988712287,2026-04-21,229,19.333333,220518306,876,0,2672.6133,SEARCH,90.0,Search_TM_Campaign_01
12416,21794370952,2026-04-21,320,4.0,213215019,27865,122,190.37,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
18168,22946407106,2026-04-21,3461,97.594171,1451190000,299975,0,8257.53220438,SHOPPING,140.0,Shopping_NTM_Campaign_01
18986,23259820296,2026-04-21,100,5.0,124286763,2903,12,347.04,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
18695,23121755418,2026-04-21,216,5.500004,116182298,15570,58,301.730472,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
19114,23665957891,2026-04-21,57,0.0,51791076,1674,0,0.0,SEARCH,10.0,Search_NTM_Campaign_09
1791,18253990962,2026-04-21,261,6.999999,113163808,38067,1,701.1799579999999,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
7310,21567626631,2026-04-21,222,12.0,199999807,1276,0,906.68,SEARCH,50.0,Search_TM_Campaign_02
5220,21551974931,2026-04-21,598,3.155318,266925457,48139,5,329.3531924,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
7960,21577977814,2026-04-21,157,4.0,69615020,1059,0,347.59000000000003,SEARCH,60.0,Search_TM_Campaign_03
9550,21663737223,2026-04-21,70,1.0,69504088,4074,18,71.29,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
4211,21263646438,2026-04-21,141,1.494806,70225244,16305,6,237.74690546,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
5850,21555598453,2026-04-21,53,3.0,32519744,3569,0,162.99,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
15403,22211017654,2026-04-21,216,5.0,124051969,14927,49,552.4,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
13487,21802413978,2026-04-21,77,6.82766,41683742,5363,13,820.574188,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
8589,21587818996,2026-04-21,524,8.0,88905295,9432,0,843.98,SEARCH,15.0,Search_NTM_Campaign_03
5851,21555598453,2026-04-22,79,3.98771,34602627,4716,0,350.6255,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
1792,18253990962,2026-04-22,386,1.468036,109411481,49009,0,148.89013,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
831,9988712287,2026-04-22,284,13.000001,196205480,914,0,1616.735042,SEARCH,90.0,Search_TM_Campaign_01
19159,23784984370,2026-04-22,1,0.0,123012,27,0,0.0,SEARCH,5.0,Search_NTM_Campaign_10
7961,21577977814,2026-04-22,200,4.0,120901404,1333,0,360.0,SEARCH,60.0,Search_TM_Campaign_03
13488,21802413978,2026-04-22,120,4.0,54042805,9666,7,348.09000000000003,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
18987,23259820296,2026-04-22,104,2.0,146640314,2982,15,174.99,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
18169,22946407106,2026-04-22,3736,86.206643,1445370000,333942,0,15293.62653052,SHOPPING,140.0,Shopping_NTM_Campaign_01
7311,21567626631,2026-04-22,113,7.086692,126685111,672,0,600.39768,SEARCH,50.0,Search_TM_Campaign_02
9551,21663737223,2026-04-22,93,3.0,79991825,5762,4,96.865,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
15404,22211017654,2026-04-22,235,2.0,109631524,14200,46,175.79,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
16059,22496284541,2026-04-22,157,2.0,136322100,10501,1,144.48,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
12417,21794370952,2026-04-22,284,3.01937,175047409,30819,139,230.7179208,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
18696,23121755418,2026-04-22,192,5.021688,98304507,13065,51,255.93915528,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
8590,21587818996,2026-04-22,462,5.0,87743636,8507,0,507.28,SEARCH,15.0,Search_NTM_Campaign_03
10948,21777702230,2026-04-22,174,0.0,138057979,8304,0,0.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_02
19115,23665957891,2026-04-22,62,0.0,49482435,2181,0,0.0,SEARCH,10.0,Search_NTM_Campaign_09
4212,21263646438,2026-04-22,152,2.073537,74504856,17195,8,347.08319207,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
5221,21551974931,2026-04-22,570,6.0,280987962,40386,4,218.39,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
18988,23259820296,2026-04-23,56,1.0,114574884,1947,25,125.0,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
19116,23665957891,2026-04-23,41,0.0,44396844,1238,0,0.0,SEARCH,10.0,Search_NTM_Campaign_09
18170,22946407106,2026-04-23,3805,66.37553299999999,1444500000,346696,0,6873.6061507,SHOPPING,140.0,Shopping_NTM_Campaign_01
4213,21263646438,2026-04-23,180,0.0,87397036,17153,16,0.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
19160,23784984370,2026-04-23,0,0.0,0,106,0,0.0,SEARCH,5.0,Search_NTM_Campaign_10
15405,22211017654,2026-04-23,236,0.0,123150867,15305,45,0.0,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
5222,21551974931,2026-04-23,595,5.010379,253299372,40511,19,268.2444325,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
7962,21577977814,2026-04-23,258,3.0,199991785,1512,0,607.08,SEARCH,60.0,Search_TM_Campaign_03
9552,21663737223,2026-04-23,91,0.0,90074569,7160,0,0.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
8591,21587818996,2026-04-23,501,5.109856000000001,84187736,7349,0,3309.18316,SEARCH,15.0,Search_NTM_Campaign_03
10949,21777702230,2026-04-23,134,1.0,139993043,9263,0,154.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_02
7312,21567626631,2026-04-23,136,7.0,116127785,439,0,622.45,SEARCH,50.0,Search_TM_Campaign_02
13489,21802413978,2026-04-23,160,0.333333,49532849,12089,2,9.99999,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
1793,18253990962,2026-04-23,391,3.0,113161375,51660,2,137.98000000000002,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
18697,23121755418,2026-04-23,205,10.0,110991455,11288,35,914.53,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
832,9988712287,2026-04-23,256,12.0,200340495,759,0,1565.37,SEARCH,90.0,Search_TM_Campaign_01
5852,21555598453,2026-04-23,67,0.0,26075739,3902,1,0.0,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
16060,22496284541,2026-04-23,249,2.5,217934017,11697,0,462.39,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
12418,21794370952,2026-04-23,247,2.121422,203369774,31814,49,121.85596,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
18171,22946407106,2026-04-24,4024,44.377175,1454330000,353960,0,5049.285929,SHOPPING,140.0,Shopping_NTM_Campaign_01
8592,21587818996,2026-04-24,527,6.525663,78318082,8109,0,797.8732050000001,SEARCH,15.0,Search_NTM_Campaign_03
10950,21777702230,2026-04-24,204,1.0,121015742,13823,2,40.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_02
9553,21663737223,2026-04-24,123,5.0,80972437,13360,0,188.03,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
5853,21555598453,2026-04-24,47,1.0,12257491,4287,1,35.0,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
19117,23665957891,2026-04-24,43,0.0,28173782,1387,0,0.0,SEARCH,10.0,Search_NTM_Campaign_09
7963,21577977814,2026-04-24,200,5.0,94719853,1258,0,511.41,SEARCH,60.0,Search_TM_Campaign_03
5223,21551974931,2026-04-24,739,11.773569,236182916,55703,4,841.2900099999999,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
15406,22211017654,2026-04-24,206,2.0,96627882,13492,11,117.98,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
7313,21567626631,2026-04-24,149,6.0,111187887,425,0,637.9100000000001,SEARCH,50.0,Search_TM_Campaign_02
16061,22496284541,2026-04-24,149,4.5,97529243,11186,0,453.81,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
833,9988712287,2026-04-24,271,7.0,192078201,885,0,911.14,SEARCH,90.0,Search_TM_Campaign_01
13490,21802413978,2026-04-24,137,2.0,48584038,7914,4,624.0,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
18698,23121755418,2026-04-24,176,3.0,74722507,15512,24,224.16,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
18989,23259820296,2026-04-24,65,0.131836,44233549,3390,55,5.53974872,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
12419,21794370952,2026-04-24,300,4.22281,182308092,34290,125,364.84045416,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
1794,18253990962,2026-04-24,356,7.529455,122532813,42028,1,1152.689039,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
19161,23784984370,2026-04-24,3,0.0,3300000,142,0,0.0,SEARCH,5.0,Search_NTM_Campaign_10
4214,21263646438,2026-04-24,222,2.0,74064485,19933,8,176.76999999999998,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
19162,23784984370,2026-04-25,11,0.0,14070027,329,0,0.0,SEARCH,5.0,Search_NTM_Campaign_10
7964,21577977814,2026-04-25,192,4.0,73843278,1214,0,152.99,SEARCH,60.0,Search_TM_Campaign_03
13491,21802413978,2026-04-25,91,0.0,52624206,4882,5,0.0,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
5224,21551974931,2026-04-25,798,6.0,302886511,54379,11,937.16,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
19118,23665957891,2026-04-25,23,0.0,13168448,1142,0,0.0,SEARCH,10.0,Search_NTM_Campaign_09
4215,21263646438,2026-04-25,205,1.5,79662652,18729,4,155.135,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
10951,21777702230,2026-04-25,265,3.0,125325545,17112,1,151.76,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_02
834,9988712287,2026-04-25,307,14.0,219516472,1116,0,1130.85,SEARCH,90.0,Search_TM_Campaign_01
18990,23259820296,2026-04-25,142,0.5,185676090,4959,43,42.595,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
18172,22946407106,2026-04-25,4731,42.675726,1445680000,408084,0,5462.63774823,SHOPPING,140.0,Shopping_NTM_Campaign_01
1795,18253990962,2026-04-25,392,13.666666,118438572,54165,0,904.45664134,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
15407,22211017654,2026-04-25,255,0.5,116680096,15092,30,20.0,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
18699,23121755418,2026-04-25,298,2.0,113748200,18383,41,176.0,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
5854,21555598453,2026-04-25,59,5.007612,66264840,5853,0,1573.21969104,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
7314,21567626631,2026-04-25,143,9.0,114276146,962,0,609.47,SEARCH,50.0,Search_TM_Campaign_02
8593,21587818996,2026-04-25,545,4.0,44853255,9659,0,469.5,SEARCH,15.0,Search_NTM_Campaign_03
16062,22496284541,2026-04-25,100,3.0,57887288,12221,0,334.98,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
9554,21663737223,2026-04-25,136,0.0,83064920,9717,0,0.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
12420,21794370952,2026-04-25,365,2.106904,202054910,40038,146,98.75,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
5225,21551974931,2026-04-26,768,12.496626,265512308,52584,2,1021.71039288,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
18700,23121755418,2026-04-26,232,5.0,106420089,15771,42,264.38,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
16063,22496284541,2026-04-26,161,1.981731,82849889,11672,2,377.62503,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
4216,21263646438,2026-04-26,211,3.0,78197751,20157,19,280.39,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
18991,23259820296,2026-04-26,80,2.0,80655355,4093,39,154.58,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
13492,21802413978,2026-04-26,104,1.0,51779245,6551,4,39.21,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
19163,23784984370,2026-04-26,28,0.0,71396768,882,0,0.0,SEARCH,5.0,Search_NTM_Campaign_10
7315,21567626631,2026-04-26,163,4.0,96376747,506,0,587.5,SEARCH,50.0,Search_TM_Campaign_02
15408,22211017654,2026-04-26,189,0.333333,103111795,13329,3,33.3333,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
18173,22946407106,2026-04-26,4470,44.557998000000005,1421360000,410026,0,5671.7380419,SHOPPING,140.0,Shopping_NTM_Campaign_01
19119,23665957891,2026-04-26,74,0.0,52292321,2425,0,0.0,SEARCH,10.0,Search_NTM_Campaign_09
835,9988712287,2026-04-26,274,7.0,177788629,913,0,5738.41,SEARCH,90.0,Search_TM_Campaign_01
1796,18253990962,2026-04-26,460,7.0,120996358,58022,4,396.86,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
5855,21555598453,2026-04-26,33,0.0,18995753,2029,0,0.0,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
12421,21794370952,2026-04-26,287,6.035777,203200703,34656,104,441.75955008,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
8594,21587818996,2026-04-26,832,2.50122,174842571,11406,0,219.5505202,SEARCH,15.0,Search_NTM_Campaign_03
7965,21577977814,2026-04-26,207,6.0,99011892,1335,0,1134.36,SEARCH,60.0,Search_TM_Campaign_03
9555,21663737223,2026-04-26,129,0.0,81157957,10862,2,0.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
10952,21777702230,2026-04-26,241,2.0,129854244,14466,6,321.88,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_02
7966,21577977814,2026-04-27,237,5.0,121462077,1242,0,268.12,SEARCH,60.0,Search_TM_Campaign_03
9556,21663737223,2026-04-27,81,0.0,62177396,10675,6,0.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
1797,18253990962,2026-04-27,347,3.022934,117635281,53846,1,249.96072396,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
19164,23784984370,2026-04-27,27,0.0,71943787,852,0,0.0,SEARCH,5.0,Search_NTM_Campaign_10
18701,23121755418,2026-04-27,194,6.0,75688757,15907,51,613.05,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
836,9988712287,2026-04-27,374,13.869962,232389854,975,0,863.69502,SEARCH,90.0,Search_TM_Campaign_01
4217,21263646438,2026-04-27,137,3.017656,60142307,17132,3,195.08659064,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
18174,22946407106,2026-04-27,2398,34.591759,704020000,254901,0,4532.38934357,SHOPPING,140.0,Shopping_NTM_Campaign_01
15409,22211017654,2026-04-27,190,4.0,90520815,12140,0,324.98,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
5226,21551974931,2026-04-27,405,2.543376,234056174,29563,8,152.9097564,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
8595,21587818996,2026-04-27,1524,4.035896,118473887,9179,0,420.01144,SEARCH,15.0,Search_NTM_Campaign_03
7316,21567626631,2026-04-27,99,3.0,80328070,337,0,327.0,SEARCH,50.0,Search_TM_Campaign_02
12422,21794370952,2026-04-27,262,3.538158,182501132,31161,106,237.69896,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
5856,21555598453,2026-04-27,47,2.0,24235886,4361,1,2290.56,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
19120,23665957891,2026-04-27,101,3.0588800000000003,98409856,2188,0,179.8818944,SEARCH,10.0,Search_NTM_Campaign_09
10953,21777702230,2026-04-27,155,2.0,134366207,10141,0,200.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_02
18992,23259820296,2026-04-27,104,3.505116,125821775,3458,136,292.51970484,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
16064,22496284541,2026-04-27,140,0.2,77474708,10371,4,24.014,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
13493,21802413978,2026-04-27,102,2.0,42839765,9721,4,37.0,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
8596,21587818996,2026-04-28,471,4.0,30127181,2581,0,360.06,SEARCH,15.0,Search_NTM_Campaign_03
12423,21794370952,2026-04-28,55,2.0,22322363,8714,49,159.98000000000002,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
16065,22496284541,2026-04-28,71,5.0,31112480,6009,3,1124.5,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
13494,21802413978,2026-04-28,80,0.0,20007519,6658,0,0.0,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
1798,18253990962,2026-04-28,182,2.010844,41175112,48798,1,243.96879556,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
18702,23121755418,2026-04-28,104,3.5,30325673,6318,24,257.85,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
5857,21555598453,2026-04-28,32,0.980997,10720080,2129,0,29.42991,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
19165,23784984370,2026-04-28,15,0.0,20658926,418,0,0.0,SEARCH,5.0,Search_NTM_Campaign_10
837,9988712287,2026-04-28,148,2.0,43972518,387,0,88.11,SEARCH,90.0,Search_TM_Campaign_01
7967,21577977814,2026-04-28,134,3.0,69908518,758,0,50.99,SEARCH,60.0,Search_TM_Campaign_03
5227,21551974931,2026-04-28,109,4.0,20033421,6963,0,115.99,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
4218,21263646438,2026-04-28,86,2.0,29158070,9329,7,147.36,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
18993,23259820296,2026-04-28,29,0.0,22531963,1221,11,0.0,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
15410,22211017654,2026-04-28,65,0.0,18625922,4910,0,0.0,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
19121,23665957891,2026-04-28,41,7.029576,20904403,794,0,520.33087224,SEARCH,10.0,Search_NTM_Campaign_09
10954,21777702230,2026-04-28,71,4.0,30823254,4603,11,204.58,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_02
9557,21663737223,2026-04-28,37,1.0,19387773,3157,6,50.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
18175,22946407106,2026-04-28,240,10.0,64650000,34296,0,527.16,SHOPPING,140.0,Shopping_NTM_Campaign_01
7317,21567626631,2026-04-28,148,11.0,44257072,356,0,3229.1,SEARCH,50.0,Search_TM_Campaign_02
18176,22946407106,2026-04-29,223,5.03827,43620000,47414,0,564.46695922,SHOPPING,140.0,Shopping_NTM_Campaign_01
4219,21263646438,2026-04-29,80,2.0,24256681,10178,1,359.19,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
18703,23121755418,2026-04-29,90,5.5,26494699,2890,32,428.69,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
10955,21777702230,2026-04-29,53,5.0,29407941,4123,3,330.29,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_02
8597,21587818996,2026-04-29,377,3.0,30729656,1786,0,238.0,SEARCH,15.0,Search_NTM_Campaign_03
838,9988712287,2026-04-29,213,7.333334,39009676,609,0,897.4134,SEARCH,90.0,Search_TM_Campaign_01
15411,22211017654,2026-04-29,62,1.0,20562742,4275,0,56.62,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
7318,21567626631,2026-04-29,76,2.0,39625348,197,0,485.0,SEARCH,50.0,Search_TM_Campaign_02
13495,21802413978,2026-04-29,34,0.0,19564124,1719,0,0.0,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
5228,21551974931,2026-04-29,124,3.016582,21129469,10104,0,177.04455,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
18994,23259820296,2026-04-29,29,1.390144,18715649,698,11,66.03184,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
19122,23665957891,2026-04-29,48,2.0,19705832,1209,0,2226.0,SEARCH,10.0,Search_NTM_Campaign_09
16066,22496284541,2026-04-29,69,0.0,26850782,7039,2,0.0,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
5858,21555598453,2026-04-29,71,1.0,9604689,3204,0,35.0,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
12424,21794370952,2026-04-29,32,1.03874,16804847,6772,11,152.4613459,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
7968,21577977814,2026-04-29,110,2.0,43856040,374,0,290.46,SEARCH,60.0,Search_TM_Campaign_03
9558,21663737223,2026-04-29,77,0.0,20069668,2418,0,0.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
1799,18253990962,2026-04-29,222,6.333334,38724041,51521,0,369.65335866,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
19166,23784984370,2026-04-29,15,0.0,20238610,262,0,0.0,SEARCH,5.0,Search_NTM_Campaign_10
19123,23665957891,2026-04-30,48,0.0,19107429,806,0,0.0,SEARCH,10.0,Search_NTM_Campaign_09
4220,21263646438,2026-04-30,21,1.0,18120000,2248,0,218.69,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
7319,21567626631,2026-04-30,150,11.0,36149098,373,0,844.0799999999999,SEARCH,50.0,Search_TM_Campaign_02
9559,21663737223,2026-04-30,82,6.0,18439254,3329,0,423.8,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
18995,23259820296,2026-04-30,28,0.0,11426958,617,35,0.0,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
15412,22211017654,2026-04-30,62,1.0,16140667,3971,1,100.0,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
10956,21777702230,2026-04-30,61,3.0,14631671,4813,6,192.25,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_02
16067,22496284541,2026-04-30,48,2.0,23179711,6476,12,372.59,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
13496,21802413978,2026-04-30,56,3.0,20467826,4693,0,1426.8,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
18177,22946407106,2026-04-30,283,15.369495,36370000,53606,0,2555.162325,SHOPPING,140.0,Shopping_NTM_Campaign_01
19167,23784984370,2026-04-30,4,0.0,7230000,109,0,0.0,SEARCH,5.0,Search_NTM_Campaign_10
5859,21555598453,2026-04-30,41,0.0,6476713,2557,0,0.0,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
18704,23121755418,2026-04-30,102,0.0,19943173,5308,13,0.0,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
5229,21551974931,2026-04-30,84,8.5,18007373,4487,0,543.12,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
1800,18253990962,2026-04-30,157,7.035312,29912250,40178,0,478.2092412,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
7969,21577977814,2026-04-30,128,7.474336,36245766,529,0,1255.40176,SEARCH,60.0,Search_TM_Campaign_03
839,9988712287,2026-04-30,174,5.043016,37052025,463,0,1265.40123016,SEARCH,90.0,Search_TM_Campaign_01
8598,21587818996,2026-04-30,403,0.0,24998725,1367,0,0.0,SEARCH,15.0,Search_NTM_Campaign_03
12425,21794370952,2026-04-30,31,1.0,11894038,6447,6,115.0,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
13497,21802413978,2026-05-01,76,4.0,19716298,3959,0,193.79,PERFORMANCE_MAX,10.0,Pmax_NTM_Campaign_01
7320,21567626631,2026-05-01,67,1.474337,42856448,167,0,217.301795,SEARCH,50.0,Search_TM_Campaign_02
16068,22496284541,2026-05-01,55,3.0,24712226,3707,5,332.195,PERFORMANCE_MAX,40.0,Pmax_NTM_Campaign_34
15413,22211017654,2026-05-01,50,1.0,20507641,2121,0,376.2,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_27
7970,21577977814,2026-05-01,161,4.0,53606737,662,0,1489.87,SEARCH,60.0,Search_TM_Campaign_03
18178,22946407106,2026-05-01,265,13.940382,50260000,47372,0,1006.57712044,SHOPPING,140.0,Shopping_NTM_Campaign_01
8599,21587818996,2026-05-01,452,0.0,26539844,1429,0,0.0,SEARCH,15.0,Search_NTM_Campaign_03
19124,23665957891,2026-05-01,51,0.0,19634617,448,0,0.0,SEARCH,10.0,Search_NTM_Campaign_09
5230,21551974931,2026-05-01,114,21.0,19841802,7389,2,2134.46,PERFORMANCE_MAX,50.0,Pmax_NTM_Campaign_14
12426,21794370952,2026-05-01,46,3.0,20894753,6030,12,897.8,PERFORMANCE_MAX,49.0,Pmax_NTM_Campaign_09
5860,21555598453,2026-05-01,42,5.367232,10186655,3054,0,464.549495,PERFORMANCE_MAX,30.0,Pmax_NTM_Campaign_15
19168,23784984370,2026-05-01,2,0.0,1109262,16,0,0.0,SEARCH,5.0,Search_NTM_Campaign_10
1801,18253990962,2026-05-01,203,1.043376,35950488,32703,1,21.691664,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_10
840,9988712287,2026-05-01,118,3.0,42123612,320,0,159.98000000000002,SEARCH,90.0,Search_TM_Campaign_01
18996,23259820296,2026-05-01,18,2.0,19957575,289,8,72.79,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_33
10957,21777702230,2026-05-01,73,3.0,25625175,3007,1,151.98,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_02
9560,21663737223,2026-05-01,58,2.0,20159564,1836,0,150.0,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_19
4221,21263646438,2026-05-01,45,1.0,24578396,3837,0,147.69,PERFORMANCE_MAX,25.0,Pmax_NTM_Campaign_12
18705,23121755418,2026-05-01,116,1.0,27479797,6347,19,82.195,PERFORMANCE_MAX,15.0,Pmax_NTM_Campaign_31
